O1
4841.3939389098005
4830.5757570926999
4832.6363631531003
4842.9393934550999
4847.0606055758999
4847.0606055758999
4848.6060601212002
4852.2121207269001
4851.6969692118
4849.6363631514005
4846.0303025456997
4848.0909086061001
4860.9696964836003
4870.2424237554005
4863.0303025439998
4852.2121207269001
4851.6969692118
4854.2727267872997
4851.1818176966999
4847.0606055758999
4846.5454540607998
4848.6060601212002
4850.6666661815998
4851.6969692118
4851.1818176966999
4853.2424237571004
4854.7878783023998
4849.1212116363004
4844.4848480004002
4856.8484843628003
4870.2424237554005
4863.5454540590999
4851.1818176966999
4849.6363631514005
4850.6666661815998
4849.6363631514005
4851.6969692118
4853.7575752722005
4853.7575752722005
4857.3636358779004
4858.9090904231998
4852.2121207269001
4853.2424237571004
4865.0909086044003
4868.1818176950001
4857.3636358779004
4848.6060601212002
4852.7272722420003
4861.4848479987004
4857.8787873930005
4850.6666661815998
4851.1818176966999
4852.2121207269001
4850.6666661815998
4850.6666661815998
4850.6666661815998
4852.2121207269001
4853.7575752722005
4852.7272722420003
4857.8787873930005
4859.4242419382999
4849.1212116363004
4844.9999995155003
4852.2121207269001
4855.8181813326
4850.1515146664997
4847.575757091
4856.3333328477001
4864.5757570893002
4865.0909086044003
4868.1818176950001
4870.2424237554005
4868.6969692101002
4870.7575752704997
4869.7272722403004
4865.6060601195004
4866.1212116346005
4868.1818176950001
4868.6969692101002
4869.2121207252003
4864.0606055742001
4861.9999995138005
4869.7272722403004
4871.7878783007
4864.0606055742001
4861.9999995138005
4866.6363631496997
4869.7272722403004
4872.3030298158001
4878.4848479970005
4883.1212116328998
4880.0303025423
4873.3333328460003
4866.1212116346005
4867.1515146647998
4876.9393934517002
4876.4242419366001
4868.1818176950001
4867.6666661798999
4869.2121207252003
4871.7878783007
4881.5757570876003
4881.0606055725002
4867.6666661798999
4866.1212116346005
4872.3030298158001
4872.3030298158001
4869.2121207252003
4866.1212116346005
4865.6060601195004
4869.2121207252003
4870.2424237554005
4867.1515146647998
4867.1515146647998
4869.7272722403004
4868.1818176950001
4866.6363631496997
4869.2121207252003
4868.6969692101002
4864.5757570893002
4865.0909086044003
4865.0909086044003
4861.4848479987004
4863.0303025439998
4869.2121207252003
4869.7272722403004
4866.1212116346005
4864.0606055742001
4864.5757570893002
4863.0303025439998
4863.0303025439998
4865.6060601195004
4868.1818176950001
4876.9393934517002
4881.0606055725002
4870.7575752704997
4864.5757570893002
4870.2424237554005
4871.7878783007
4868.1818176950001
4865.0909086044003
4859.9393934534
4863.0303025439998
4867.6666661798999
4859.4242419382999
4849.1212116363004
4854.2727267872997
4872.8181813309002
4884.6666661782001
4873.8484843611004
4863.0303025439998
4873.8484843611004
4878.4848479970005
4865.6060601195004
4860.9696964836003
4863.0303025439998
4866.6363631496997
4868.6969692101002
4858.3939389080997
4853.7575752722005
4872.8181813309002
4890.3333328443005
4885.6969692084003
4872.8181813309002
4867.1515146647998
4869.7272722403004
4870.7575752704997
4866.1212116346005
4865.0909086044003
4865.0909086044003
4866.1212116346005
4871.2727267855998
4871.2727267855998
4861.4848479987004
4861.9999995138005
4865.0909086044003
4854.7878783023998
4852.7272722420003
4865.0909086044003
4869.7272722403004
4864.0606055742001
4861.9999995138005
4859.4242419382999
4858.3939389080997
4865.0909086044003
4867.6666661798999
4864.0606055742001
4865.6060601195004
4872.8181813309002
4865.6060601195004
4851.1818176966999
4855.8181813326
4866.6363631496997
4865.0909086044003
4864.0606055742001
4870.2424237554005
4871.2727267855998
4867.6666661798999
4869.2121207252003
4870.7575752704997
4868.1818176950001
4865.6060601195004
4867.6666661798999
4867.1515146647998
4864.0606055742001
4862.5151510288997
4863.5454540590999
4864.0606055742001
4864.5757570893002
4866.1212116346005
4868.6969692101002
4869.7272722403004
4868.6969692101002
4869.2121207252003
4868.1818176950001
4867.6666661798999
4872.3030298158001
4873.8484843611004
4868.1818176950001
4863.5454540590999
4867.6666661798999
4874.3636358762005
4874.3636358762005
4867.1515146647998
4868.1818176950001
4882.0909086027004
4885.1818176933002
4871.2727267855998
4865.0909086044003
4875.9090904215
4885.6969692084003
4883.1212116328998
4878.9999995120997
4878.9999995120997
4879.5151510271999
4880.0303025423
4881.5757570876003
4877.4545449668003
4867.1515146647998
4863.5454540590999
4873.8484843611004
4881.5757570876003
4880.0303025423
4876.9393934517002
4878.9999995120997
4881.5757570876003
4881.0606055725002
4881.0606055725002
4884.6666661782001
4885.6969692084003
4874.8787873912997
4866.6363631496997
4867.6666661798999
4866.6363631496997
4865.0909086044003
4869.7272722403004
4872.3030298158001
4869.7272722403004
4869.2121207252003
4868.1818176950001
4866.6363631496997
4867.1515146647998
4867.6666661798999
4868.1818176950001
4866.6363631496997
4865.0909086044003
4867.1515146647998
4868.6969692101002
4869.7272722403004
4869.2121207252003
4865.0909086044003
4861.9999995138005
4866.1212116346005
4865.6060601195004
4854.2727267872997
4852.2121207269001
4862.5151510288997
4864.5757570893002
4858.3939389080997
4861.9999995138005
4870.7575752704997
4868.1818176950001
4856.8484843628003
4851.1818176966999
